date,year,month,day,doy,alb,alb_rejected
2018-04-18,2018,4,18,108,0.938,nan
2018-04-19,2018,4,19,109,0.943,nan
2018-04-20,2018,4,20,110,0.905,nan
2018-04-21,2018,4,21,111,0.964,nan
2018-04-22,2018,4,22,112,nan,nan
2018-04-23,2018,4,23,113,0.930,nan
2018-04-24,2018,4,24,114,nan,nan
2018-04-25,2018,4,25,115,0.990,nan
2018-04-26,2018,4,26,116,0.985,nan
2018-04-27,2018,4,27,117,0.924,nan
2018-04-28,2018,4,28,118,0.932,nan
2018-04-29,2018,4,29,119,0.943,nan
2018-04-30,2018,4,30,120,0.975,nan
2018-05-01,2018,5,1,121,0.948,nan
2018-05-02,2018,5,2,122,0.957,nan
2018-05-03,2018,5,3,123,0.930,nan
2018-05-04,2018,5,4,124,0.971,nan
2018-05-05,2018,5,5,125,0.923,nan
2018-05-06,2018,5,6,126,0.937,nan
2018-05-07,2018,5,7,127,0.975,nan
2018-05-08,2018,5,8,128,0.952,nan
2018-05-09,2018,5,9,129,nan,nan
2018-05-10,2018,5,10,130,0.936,nan
2018-05-11,2018,5,11,131,0.945,nan
2018-05-12,2018,5,12,132,0.912,nan
2018-05-13,2018,5,13,133,0.907,nan
2018-05-14,2018,5,14,134,0.944,nan
2018-05-15,2018,5,15,135,0.923,nan
2018-05-16,2018,5,16,136,0.939,nan
2018-05-17,2018,5,17,137,0.944,nan
2018-05-18,2018,5,18,138,0.953,nan
2018-05-19,2018,5,19,139,0.937,nan
2018-05-20,2018,5,20,140,0.974,nan
2018-05-21,2018,5,21,141,0.913,nan
2018-05-22,2018,5,22,142,0.905,nan
2018-05-23,2018,5,23,143,0.908,nan
2018-05-24,2018,5,24,144,0.918,nan
2018-05-25,2018,5,25,145,0.912,nan
2018-05-26,2018,5,26,146,0.889,nan
2018-05-27,2018,5,27,147,0.921,nan
2018-05-28,2018,5,28,148,0.915,nan
2018-05-29,2018,5,29,149,0.908,nan
2018-05-30,2018,5,30,150,0.888,nan
2018-05-31,2018,5,31,151,0.906,nan
2018-06-01,2018,6,1,152,0.899,nan
2018-06-02,2018,6,2,153,0.911,nan
2018-06-03,2018,6,3,154,0.908,nan
2018-06-04,2018,6,4,155,0.799,nan
2018-06-05,2018,6,5,156,0.874,nan
2018-06-06,2018,6,6,157,0.816,nan
2018-06-07,2018,6,7,158,0.860,nan
2018-06-08,2018,6,8,159,0.915,nan
2018-06-09,2018,6,9,160,0.896,nan
2018-06-10,2018,6,10,161,0.902,nan
2018-06-11,2018,6,11,162,0.862,nan
2018-06-12,2018,6,12,163,0.864,nan
2018-06-13,2018,6,13,164,0.865,nan
2018-06-14,2018,6,14,165,0.877,nan
2018-06-15,2018,6,15,166,0.891,nan
2018-06-16,2018,6,16,167,0.891,nan
2018-06-17,2018,6,17,168,0.889,nan
2018-06-18,2018,6,18,169,0.896,nan
2018-06-19,2018,6,19,170,0.881,nan
2018-06-20,2018,6,20,171,0.875,nan
2018-06-21,2018,6,21,172,0.859,nan
2018-06-22,2018,6,22,173,0.897,nan
2018-06-23,2018,6,23,174,0.889,nan
2018-06-24,2018,6,24,175,0.893,nan
2018-06-25,2018,6,25,176,0.895,nan
2018-06-26,2018,6,26,177,0.927,nan
2018-06-27,2018,6,27,178,0.893,nan
2018-06-28,2018,6,28,179,0.849,nan
2018-06-29,2018,6,29,180,0.880,nan
2018-06-30,2018,6,30,181,0.875,nan
2018-07-01,2018,7,1,182,0.892,nan
2018-07-02,2018,7,2,183,0.897,nan
2018-07-03,2018,7,3,184,nan,0.944
2018-07-04,2018,7,4,185,0.874,nan
2018-07-05,2018,7,5,186,0.892,nan
2018-07-06,2018,7,6,187,0.873,nan
2018-07-07,2018,7,7,188,0.878,nan
2018-07-08,2018,7,8,189,0.866,nan
2018-07-09,2018,7,9,190,0.882,nan
2018-07-10,2018,7,10,191,0.901,nan
2018-07-11,2018,7,11,192,0.884,nan
2018-07-12,2018,7,12,193,0.890,nan
2018-07-13,2018,7,13,194,0.927,nan
2018-07-14,2018,7,14,195,0.885,nan
2018-07-15,2018,7,15,196,0.748,nan
2018-07-16,2018,7,16,197,0.828,nan
2018-07-17,2018,7,17,198,0.735,nan
2018-07-18,2018,7,18,199,0.894,nan
2018-07-19,2018,7,19,200,0.812,nan
2018-07-20,2018,7,20,201,0.840,nan
2018-07-21,2018,7,21,202,0.843,nan
2018-07-22,2018,7,22,203,0.845,nan
2018-07-23,2018,7,23,204,0.834,nan
2018-07-24,2018,7,24,205,0.880,nan
2018-07-25,2018,7,25,206,0.875,nan
2018-07-26,2018,7,26,207,0.890,nan
2018-07-27,2018,7,27,208,0.910,nan
2018-07-28,2018,7,28,209,0.937,nan
2018-07-29,2018,7,29,210,0.925,nan
2018-07-30,2018,7,30,211,0.910,nan
2018-07-31,2018,7,31,212,0.883,nan
2018-08-01,2018,8,1,213,0.862,nan
2018-08-02,2018,8,2,214,0.895,nan
2018-08-03,2018,8,3,215,0.886,nan
2018-08-04,2018,8,4,216,0.886,nan
2018-08-05,2018,8,5,217,0.890,nan
2018-08-06,2018,8,6,218,0.895,nan
2018-08-07,2018,8,7,219,0.880,nan
2018-08-08,2018,8,8,220,0.837,nan
2018-08-09,2018,8,9,221,0.829,nan
2018-08-10,2018,8,10,222,0.877,nan
2018-08-11,2018,8,11,223,0.877,nan
2018-08-12,2018,8,12,224,0.875,nan
2018-08-13,2018,8,13,225,0.827,nan
2018-08-14,2018,8,14,226,0.879,nan
2018-08-15,2018,8,15,227,0.883,nan
2018-08-16,2018,8,16,228,0.836,nan
2018-08-17,2018,8,17,229,0.861,nan
2018-08-18,2018,8,18,230,0.914,nan
2018-08-19,2018,8,19,231,0.922,nan
2018-08-20,2018,8,20,232,0.923,nan
2018-08-21,2018,8,21,233,0.890,nan
2018-08-22,2018,8,22,234,0.898,nan
2018-08-23,2018,8,23,235,0.886,nan
2018-08-24,2018,8,24,236,nan,0.967
2018-08-25,2018,8,25,237,0.908,nan
2018-08-26,2018,8,26,238,nan,0.945
2018-08-27,2018,8,27,239,nan,0.950
2018-08-28,2018,8,28,240,nan,nan
2018-08-29,2018,8,29,241,0.930,nan
2018-08-30,2018,8,30,242,0.902,nan
2018-08-31,2018,8,31,243,nan,0.947
2018-09-01,2018,9,1,244,0.966,nan
2018-09-02,2018,9,2,245,0.983,nan
2018-09-03,2018,9,3,246,0.903,nan
2018-09-04,2018,9,4,247,0.932,nan
2018-09-05,2018,9,5,248,0.897,nan
2018-09-06,2018,9,6,249,0.903,nan
2018-09-07,2018,9,7,250,0.895,nan
2018-09-08,2018,9,8,251,0.899,nan
2018-09-09,2018,9,9,252,0.973,nan
2018-09-10,2018,9,10,253,0.901,nan
2018-09-11,2018,9,11,254,0.955,nan
2018-09-12,2018,9,12,255,0.997,nan
2018-09-13,2018,9,13,256,nan,nan
2018-09-14,2018,9,14,257,nan,nan
2018-09-15,2018,9,15,258,0.950,nan
2018-09-16,2018,9,16,259,0.950,nan
2018-09-17,2018,9,17,260,nan,nan
2018-09-18,2018,9,18,261,0.997,nan
2018-09-19,2018,9,19,262,nan,nan
2018-09-20,2018,9,20,263,nan,nan
2018-09-21,2018,9,21,264,nan,nan
2018-09-22,2018,9,22,265,nan,nan
2018-09-23,2018,9,23,266,0.886,nan
2018-09-24,2018,9,24,267,nan,nan
2018-09-25,2018,9,25,268,nan,nan
2018-09-26,2018,9,26,269,nan,nan
2018-09-27,2018,9,27,270,0.898,nan
2018-09-28,2018,9,28,271,0.913,nan
2018-09-29,2018,9,29,272,0.973,nan
2018-09-30,2018,9,30,273,0.896,nan
2018-10-01,2018,10,1,274,0.944,nan
2018-10-02,2018,10,2,275,nan,nan
2018-10-03,2018,10,3,276,nan,nan
2018-10-04,2018,10,4,277,nan,nan
2018-10-05,2018,10,5,278,nan,nan
2018-10-06,2018,10,6,279,0.893,nan
2018-10-07,2018,10,7,280,nan,nan
2018-10-08,2018,10,8,281,nan,nan
2018-10-09,2018,10,9,282,0.983,nan
2018-10-10,2018,10,10,283,nan,nan
2018-10-11,2018,10,11,284,nan,nan
2018-10-12,2018,10,12,285,0.946,nan
2018-10-13,2018,10,13,286,nan,nan
2018-10-14,2018,10,14,287,nan,nan
2018-10-15,2018,10,15,288,nan,nan
2018-10-16,2018,10,16,289,0.993,nan
2018-10-17,2018,10,17,290,nan,nan
2018-10-18,2018,10,18,291,nan,nan
2018-10-19,2018,10,19,292,nan,nan
2018-10-20,2018,10,20,293,nan,nan
2018-10-21,2018,10,21,294,nan,nan
2018-10-22,2018,10,22,295,nan,nan
2018-10-23,2018,10,23,296,nan,nan
2018-10-24,2018,10,24,297,nan,nan
2018-10-25,2018,10,25,298,nan,nan
2018-10-26,2018,10,26,299,0.896,nan
2018-10-27,2018,10,27,300,0.934,nan
2018-10-28,2018,10,28,301,0.973,nan
2018-10-29,2018,10,29,302,nan,nan
2018-10-30,2018,10,30,303,nan,nan
2018-10-31,2018,10,31,304,nan,nan
2018-11-01,2018,11,1,305,nan,nan
2018-11-02,2018,11,2,306,nan,nan
2018-11-03,2018,11,3,307,nan,nan
2018-11-04,2018,11,4,308,nan,nan
2018-11-05,2018,11,5,309,nan,nan
2018-11-06,2018,11,6,310,nan,nan
2018-11-07,2018,11,7,311,nan,nan
2018-11-08,2018,11,8,312,nan,nan
2018-11-09,2018,11,9,313,0.894,nan
2018-11-10,2018,11,10,314,nan,nan
2018-11-11,2018,11,11,315,nan,nan
2018-11-12,2018,11,12,316,nan,nan
2018-11-13,2018,11,13,317,0.887,nan
2018-11-14,2018,11,14,318,nan,nan
2018-11-15,2018,11,15,319,nan,nan
2018-11-16,2018,11,16,320,nan,nan
2018-11-17,2018,11,17,321,0.888,nan
2018-11-18,2018,11,18,322,nan,nan
2018-11-19,2018,11,19,323,0.955,nan
2018-11-20,2018,11,20,324,nan,nan
2018-11-21,2018,11,21,325,nan,nan
2018-11-22,2018,11,22,326,0.867,nan
2018-11-23,2018,11,23,327,0.934,nan
2018-11-24,2018,11,24,328,0.891,nan
2018-11-25,2018,11,25,329,nan,nan
2018-11-26,2018,11,26,330,nan,nan
2018-11-27,2018,11,27,331,nan,nan
2018-11-28,2018,11,28,332,nan,nan
2018-11-29,2018,11,29,333,0.864,nan
2018-11-30,2018,11,30,334,0.851,nan
2018-12-01,2018,12,1,335,nan,nan
2018-12-02,2018,12,2,336,0.853,nan
2018-12-03,2018,12,3,337,0.994,nan
2018-12-04,2018,12,4,338,nan,nan
2018-12-05,2018,12,5,339,0.995,nan
2018-12-06,2018,12,6,340,0.978,nan
2018-12-07,2018,12,7,341,0.850,nan
2018-12-08,2018,12,8,342,nan,nan
2018-12-09,2018,12,9,343,nan,nan
2018-12-10,2018,12,10,344,0.832,nan
2018-12-11,2018,12,11,345,nan,nan
2018-12-12,2018,12,12,346,nan,nan
2018-12-13,2018,12,13,347,nan,nan
2018-12-14,2018,12,14,348,nan,nan
2018-12-15,2018,12,15,349,nan,nan
2018-12-16,2018,12,16,350,nan,nan
2018-12-17,2018,12,17,351,0.994,nan
2018-12-18,2018,12,18,352,0.947,nan
2018-12-19,2018,12,19,353,nan,0.727
2018-12-20,2018,12,20,354,0.806,nan
2018-12-21,2018,12,21,355,nan,nan
2018-12-22,2018,12,22,356,nan,0.714
2018-12-23,2018,12,23,357,nan,0.333
2018-12-24,2018,12,24,358,nan,0.386
2018-12-25,2018,12,25,359,0.812,nan
2018-12-26,2018,12,26,360,0.827,nan
2018-12-27,2018,12,27,361,nan,nan
2018-12-28,2018,12,28,362,nan,nan
2018-12-29,2018,12,29,363,nan,nan
2018-12-30,2018,12,30,364,nan,nan
2018-12-31,2018,12,31,365,nan,nan
