date,year,month,day,doy,alb,alb_rejected
2011-05-25,2011,5,25,145,0.916,nan
2011-05-26,2011,5,26,146,0.898,nan
2011-05-27,2011,5,27,147,0.916,nan
2011-05-28,2011,5,28,148,0.903,nan
2011-05-29,2011,5,29,149,0.931,nan
2011-05-30,2011,5,30,150,0.936,nan
2011-05-31,2011,5,31,151,0.904,nan
2011-06-01,2011,6,1,152,0.905,nan
2011-06-02,2011,6,2,153,0.882,nan
2011-06-03,2011,6,3,154,0.908,nan
2011-06-04,2011,6,4,155,0.887,nan
2011-06-05,2011,6,5,156,0.893,nan
2011-06-06,2011,6,6,157,0.902,nan
2011-06-07,2011,6,7,158,0.913,nan
2011-06-08,2011,6,8,159,0.880,nan
2011-06-09,2011,6,9,160,0.858,nan
2011-06-10,2011,6,10,161,0.848,nan
2011-06-11,2011,6,11,162,0.851,nan
2011-06-12,2011,6,12,163,0.851,nan
2011-06-13,2011,6,13,164,0.846,nan
2011-06-14,2011,6,14,165,0.824,nan
2011-06-15,2011,6,15,166,0.831,nan
2011-06-16,2011,6,16,167,0.828,nan
2011-06-17,2011,6,17,168,0.844,nan
2011-06-18,2011,6,18,169,0.836,nan
2011-06-19,2011,6,19,170,0.851,nan
2011-06-20,2011,6,20,171,0.840,nan
2011-06-21,2011,6,21,172,0.836,nan
2011-06-22,2011,6,22,173,0.852,nan
2011-06-23,2011,6,23,174,0.843,nan
2011-06-24,2011,6,24,175,0.832,nan
2011-06-25,2011,6,25,176,0.838,nan
2011-06-26,2011,6,26,177,0.832,nan
2011-06-27,2011,6,27,178,0.859,nan
2011-06-28,2011,6,28,179,0.864,nan
2011-06-29,2011,6,29,180,0.855,nan
2011-06-30,2011,6,30,181,0.854,nan
2011-07-01,2011,7,1,182,0.843,nan
2011-07-02,2011,7,2,183,0.849,nan
2011-07-03,2011,7,3,184,0.848,nan
2011-07-04,2011,7,4,185,0.845,nan
2011-07-05,2011,7,5,186,0.842,nan
2011-07-06,2011,7,6,187,0.796,nan
2011-07-07,2011,7,7,188,0.781,nan
2011-07-08,2011,7,8,189,0.807,nan
2011-07-09,2011,7,9,190,0.793,nan
2011-07-10,2011,7,10,191,0.790,nan
2011-07-11,2011,7,11,192,0.792,nan
2011-07-12,2011,7,12,193,0.785,nan
2011-07-13,2011,7,13,194,0.804,nan
2011-07-14,2011,7,14,195,0.816,nan
2011-07-15,2011,7,15,196,0.801,nan
2011-07-16,2011,7,16,197,0.853,nan
2011-07-17,2011,7,17,198,0.883,nan
2011-07-18,2011,7,18,199,0.746,nan
2011-07-19,2011,7,19,200,0.779,nan
2011-07-20,2011,7,20,201,0.813,nan
2011-07-21,2011,7,21,202,0.804,nan
2011-07-22,2011,7,22,203,0.808,nan
2011-07-23,2011,7,23,204,0.735,nan
2011-07-24,2011,7,24,205,0.782,nan
2011-07-25,2011,7,25,206,0.835,nan
2011-07-26,2011,7,26,207,0.850,nan
2011-07-27,2011,7,27,208,0.896,nan
2011-07-28,2011,7,28,209,0.877,nan
2011-07-29,2011,7,29,210,0.866,nan
2011-07-30,2011,7,30,211,0.847,nan
2011-07-31,2011,7,31,212,0.836,nan
2011-08-01,2011,8,1,213,0.817,nan
2011-08-02,2011,8,2,214,0.799,nan
2011-08-03,2011,8,3,215,0.811,nan
2011-08-04,2011,8,4,216,0.823,nan
2011-08-05,2011,8,5,217,0.833,nan
2011-08-06,2011,8,6,218,0.831,nan
2011-08-07,2011,8,7,219,0.760,nan
2011-08-08,2011,8,8,220,0.777,nan
2011-08-09,2011,8,9,221,0.806,nan
2011-08-10,2011,8,10,222,0.803,nan
2011-08-11,2011,8,11,223,0.800,nan
2011-08-12,2011,8,12,224,0.837,nan
2011-08-13,2011,8,13,225,0.850,nan
2011-08-14,2011,8,14,226,0.867,nan
2011-08-15,2011,8,15,227,0.837,nan
2011-08-16,2011,8,16,228,0.837,nan
2011-08-17,2011,8,17,229,0.837,nan
2011-08-18,2011,8,18,230,0.848,nan
2011-08-19,2011,8,19,231,0.849,nan
2011-08-20,2011,8,20,232,0.895,nan
2011-08-21,2011,8,21,233,0.900,nan
2011-08-22,2011,8,22,234,0.914,nan
2011-08-23,2011,8,23,235,0.881,nan
2011-08-24,2011,8,24,236,0.887,nan
2011-08-25,2011,8,25,237,0.900,nan
2011-08-26,2011,8,26,238,0.900,nan
2011-08-27,2011,8,27,239,0.771,nan
2011-08-28,2011,8,28,240,0.833,nan
2011-08-29,2011,8,29,241,0.913,nan
2011-08-30,2011,8,30,242,0.912,nan
2011-08-31,2011,8,31,243,nan,0.948
2011-09-01,2011,9,1,244,0.927,nan
2011-09-02,2011,9,2,245,0.904,nan
2011-09-03,2011,9,3,246,0.934,nan
2011-09-04,2011,9,4,247,0.905,nan
2011-09-05,2011,9,5,248,0.909,nan
2011-09-06,2011,9,6,249,nan,nan
2011-09-07,2011,9,7,250,0.987,nan
2011-09-08,2011,9,8,251,0.913,nan
2011-09-09,2011,9,9,252,0.893,nan
2011-09-10,2011,9,10,253,0.896,nan
2011-09-11,2011,9,11,254,0.874,nan
2011-09-12,2011,9,12,255,0.875,nan
2011-09-13,2011,9,13,256,0.888,nan
2011-09-14,2011,9,14,257,0.897,nan
2011-09-15,2011,9,15,258,0.893,nan
2011-09-16,2011,9,16,259,0.987,nan
2011-09-17,2011,9,17,260,0.896,nan
2011-09-18,2011,9,18,261,0.896,nan
2011-09-19,2011,9,19,262,0.918,nan
2011-09-20,2011,9,20,263,0.963,nan
2011-09-21,2011,9,21,264,nan,nan
2011-09-22,2011,9,22,265,0.929,nan
2011-09-23,2011,9,23,266,0.922,nan
2011-09-24,2011,9,24,267,0.924,nan
2011-09-25,2011,9,25,268,0.910,nan
2011-09-26,2011,9,26,269,0.913,nan
2011-09-27,2011,9,27,270,0.911,nan
2011-09-28,2011,9,28,271,0.910,nan
2011-09-29,2011,9,29,272,0.905,nan
2011-09-30,2011,9,30,273,0.955,nan
2011-10-01,2011,10,1,274,0.946,nan
2011-10-02,2011,10,2,275,nan,nan
2011-10-03,2011,10,3,276,nan,nan
2011-10-04,2011,10,4,277,nan,nan
2011-10-05,2011,10,5,278,nan,nan
2011-10-06,2011,10,6,279,nan,nan
2011-10-07,2011,10,7,280,0.881,nan
2011-10-08,2011,10,8,281,0.963,nan
2011-10-09,2011,10,9,282,nan,nan
2011-10-10,2011,10,10,283,nan,nan
2011-10-11,2011,10,11,284,0.870,nan
2011-10-12,2011,10,12,285,0.918,nan
2011-10-13,2011,10,13,286,0.851,nan
2011-10-14,2011,10,14,287,0.881,nan
2011-10-15,2011,10,15,288,nan,nan
2011-10-16,2011,10,16,289,nan,nan
2011-10-17,2011,10,17,290,0.933,nan
2011-10-18,2011,10,18,291,nan,nan
2011-10-19,2011,10,19,292,0.886,nan
2011-10-20,2011,10,20,293,nan,nan
2011-10-21,2011,10,21,294,nan,nan
2011-10-22,2011,10,22,295,nan,nan
2011-10-23,2011,10,23,296,0.921,nan
2011-10-24,2011,10,24,297,0.884,nan
2011-10-25,2011,10,25,298,0.919,nan
2011-10-26,2011,10,26,299,nan,nan
2011-10-27,2011,10,27,300,nan,nan
2011-10-28,2011,10,28,301,nan,nan
2011-10-29,2011,10,29,302,nan,nan
2011-10-30,2011,10,30,303,nan,nan
2011-10-31,2011,10,31,304,nan,nan
2011-11-01,2011,11,1,305,nan,nan
2011-11-02,2011,11,2,306,nan,nan
2011-11-03,2011,11,3,307,nan,nan
2011-11-04,2011,11,4,308,nan,nan
2011-11-05,2011,11,5,309,nan,nan
2011-11-06,2011,11,6,310,nan,nan
2011-11-07,2011,11,7,311,nan,nan
2011-11-08,2011,11,8,312,nan,nan
2011-11-09,2011,11,9,313,nan,nan
2011-11-10,2011,11,10,314,nan,nan
2011-11-11,2011,11,11,315,0.877,nan
2011-11-12,2011,11,12,316,0.809,nan
2011-11-13,2011,11,13,317,0.803,nan
2011-11-14,2011,11,14,318,0.942,nan
2011-11-15,2011,11,15,319,nan,nan
2011-11-16,2011,11,16,320,0.955,nan
2011-11-17,2011,11,17,321,0.777,nan
2011-11-18,2011,11,18,322,nan,nan
2011-11-19,2011,11,19,323,nan,0.733
2011-11-20,2011,11,20,324,nan,0.744
2011-11-21,2011,11,21,325,0.883,nan
2011-11-22,2011,11,22,326,0.961,nan
2011-11-23,2011,11,23,327,nan,nan
2011-11-24,2011,11,24,328,nan,nan
2011-11-25,2011,11,25,329,nan,nan
2011-11-26,2011,11,26,330,nan,nan
2011-11-27,2011,11,27,331,nan,nan
2011-11-28,2011,11,28,332,nan,nan
2011-11-29,2011,11,29,333,nan,nan
2011-11-30,2011,11,30,334,0.877,nan
2011-12-01,2011,12,1,335,0.892,nan
2011-12-02,2011,12,2,336,nan,0.742
2011-12-03,2011,12,3,337,0.764,nan
2011-12-04,2011,12,4,338,0.919,nan
2011-12-05,2011,12,5,339,nan,0.728
2011-12-06,2011,12,6,340,0.797,nan
2011-12-07,2011,12,7,341,0.767,nan
2011-12-08,2011,12,8,342,nan,0.727
2011-12-09,2011,12,9,343,nan,0.668
2011-12-10,2011,12,10,344,0.789,nan
2011-12-11,2011,12,11,345,nan,0.657
2011-12-12,2011,12,12,346,nan,0.608
2011-12-13,2011,12,13,347,0.926,nan
2011-12-14,2011,12,14,348,0.855,nan
2011-12-15,2011,12,15,349,0.770,nan
2011-12-16,2011,12,16,350,nan,0.576
2011-12-17,2011,12,17,351,nan,0.470
2011-12-18,2011,12,18,352,nan,0.587
2011-12-19,2011,12,19,353,nan,0.565
2011-12-20,2011,12,20,354,nan,0.522
2011-12-21,2011,12,21,355,nan,0.592
2011-12-22,2011,12,22,356,nan,0.595
2011-12-23,2011,12,23,357,nan,0.723
2011-12-24,2011,12,24,358,nan,0.566
2011-12-25,2011,12,25,359,nan,0.576
2011-12-26,2011,12,26,360,nan,0.685
2011-12-27,2011,12,27,361,nan,0.741
2011-12-28,2011,12,28,362,nan,0.667
2011-12-29,2011,12,29,363,nan,0.557
2011-12-30,2011,12,30,364,nan,0.584
2011-12-31,2011,12,31,365,nan,0.705
